gene	s15v24hpf_mean_expression	s15v24hpf_log2_change	s24vMel_mean_expression	s24vMel_log2_change	s24vIri_mean_expression	s24vIri_log2_change	MelvIri_mean_expression	MelvIri_log2_change	genename	type	s15_Rep1	s15_Rep2	s24_Rep1	s24_Rep2	Mel_Rep1	Mel_Rep2	Iri_Rep1	Iri_Rep2	s15	s24	Mel	Iri	s15_Rep1_zscore	s15_Rep2_zscore	s24_Rep1_zscore	s24_Rep2_zscore	Mel_Rep1_zscore	Mel_Rep2_zscore	Iri_Rep1_zscore	Iri_Rep2_zscore
ENSDARG00000024492	0	0	0	0	8965.99299575775	2.05449192599744	0	0	col9a2	other	21.529869	26.559046	12.870667	26.982885	45.31255	39.455627	8.664546	9.688769	24.0444575	19.926776	42.3840885	9.1766575	0.0993985527905767	0.173938966903152	0.0181174763748259	0.149909988637849	0.214041402092139	0.230085646551956	-0.0282051456024896	-0.020868685292555
ENSDARG00000024540	0	0	40279.7052130431	-4.90933067615175	40279.7052130431	-2.86054783119477	0	0	tspan36	other	19.184845	20.963871	31.973316	25.883238	1790.82605	683.927185	328.934723	371.025116	20.074358	28.928277	1237.3766175	349.9799195	0.0735438669262299	0.109189401423507	0.169896284781877	0.139860693423711	11.4568942291568	5.38078034627365	1.62513550161415	1.64160678660993
ENSDARG00000024561	0	0	6494.30912629303	3.15535206814689	6494.30912629303	2.64597527175423	0	0	nolc1	other	69.828598	61.357937	44.29781	66.646553	6.883499	10.45888	14.043588	12.053018	65.5932675	55.4721815	8.6711895	13.048303	0.631908440084787	0.576645418698412	0.267819720088669	0.512382590306892	-0.0334801236232243	-0.00165986529896561	-0.000436750602397311	-0.00999099196166516
ENSDARG00000024588	0	0	0	0	588.029742652398	-5.33191240989356	588.029742652398	-5.18977426240547	gpc5b	other	0.102148	0.153783	0.286241	0.278102	0	0.912095	11.829424	29.680182	0.1279655	0.2821715	0.4560475	20.754803	-0.136849347121692	-0.131633120766269	-0.0818712310953641	-0.094135826061317	-0.077816742155391	-0.077958926581795	-0.011866997948855	0.0711099767964059
ENSDARG00000024598	0	0	935.390279303783	1.90745793903958	935.390279303783	1.8367736170889	0	0	homezb	TF	16.085148	9.374635	9.64337	11.200956	3.445498	3.831838	4.778825	3.879664	12.7298915	10.422163	3.638668	4.3292445	0.0393686549839818	-0.0249257951951981	-0.00752479413098996	0.00568437480944255	-0.0556242888000054	-0.0546239871139938	-0.0482645233854022	-0.0475958458906724
ENSDARG00000024651	0	0	2775.41988895633	2.42932398149237	2775.41988895633	2.37689190708216	0	0	snrpa1	other	43.660786	35.503761	30.79022	26.576046	4.336154	6.927206	5.143675	7.171697	39.5822735	28.683133	5.63168	6.157686	0.34339942737648	0.277450726515545	0.160496075360077	0.146192027132362	-0.0498875733133924	-0.0298854313881752	-0.0463810469381494	-0.0324495032638302
ENSDARG00000024669	3940.68586945419	-2.65436822743868	0	0	3940.68586945419	2.1602858439752	0	0	oser1	other	14.20569	35.194729	101.674225	80.112473	30.152817	62.495392	28.587252	22.713133	24.7002095	90.893349	46.3241045	25.6501925	0.018646992354843	0.273874486680454	0.723700153182974	0.635442995518715	0.116397558594741	0.414222237213313	0.0746424561969961	0.039055221800937
ENSDARG00000024694	0	0	0	0	4075.5052662013	-1.70308985075152	0	0	myo1b	other	9.832656	10.981588	1.800257	2.391719	4.023248	9.666043	17.08287	9.178882	10.407122	2.095988	6.8446455	13.130876	-0.0295671923801993	-0.00632950312279419	-0.0698417191470888	-0.0748202082288483	-0.0519030009263587	-0.0079963145696148	0.0152530289331911	-0.0232146287271963
ENSDARG00000024746	103750.362246311	-4.16519177051	0	0	103750.362246311	3.00222739920383	0	0	hsp90aa1.2	other	21.541708	224.073456	1505.925659	1084.463135	81.335419	426.720795	291.748718	88.37281	122.807582	1295.194397	254.028107	190.060764	0.0995290817855669	2.45965339468576	11.8810851502278	9.81385779677123	0.446064709030545	3.32515574459409	1.43316903708098	0.341149388113909
ENSDARG00000024771	3767.90934055866	-6.21596466849086	3767.90934055866	-2.22808785191827	3767.90934055866	5.12461127288797	3767.90934055866	7.35269912480624	slc24a5	other	0.055712	0.268079	20.300709	12.463749	95.640663	145.123962	0.406509	0.732174	0.1618955	16.382229	120.3823125	0.5693415	-0.137361319789262	-0.130310442505793	0.0771523736382549	0.0172246051300336	0.538204788696071	1.07459977018829	-0.0708358655971239	-0.0620771593995466
ENSDARG00000024829	1350.7569999192	-4.49001095296985	0	0	1350.7569999192	3.05876841483841	0	0	tnn	other	1.602393	0.598678	17.97402	9.48117	5.610633	14.599715	0.653514	0.838002	1.1005355	13.727595	10.105174	0.745758	-0.120308636581178	-0.126484620865182	0.058665823215128	-0.0100321571495784	-0.0416786538016357	0.0314341892363659	-0.0695607440407208	-0.0615902544543309
ENSDARG00000024831	334.29367747061	4.44909094291061	334.29367747061	-4.48194440158905	0	0	334.29367747061	3.04703300070839	crhbp	other	12.5943	11.249872	0.146188	0.217496	3.76493	16.453514	0.903917	0.881666	11.922086	0.181842	10.109222	0.8927915	0.000880870449502282	-0.00322481516841544	-0.0829840127547996	-0.0946896834225866	-0.0535668272196424	0.0462499752320752	-0.0682680808837482	-0.0613893603853898
ENSDARG00000024877	0	0	0	0	1673.17314778857	2.71184867405002	1673.17314778857	3.29890730579242	ptgr1	other	20.88501	14.006718	15.49017	15.81099	29.049253	18.640024	4.163892	1.467951	17.445864	15.65058	23.8446385	2.8159215	0.0922887633505553	0.0286784909112511	0.0389305606731709	0.0478138878379085	0.109289502634562	0.0637248278118201	-0.0514390110437235	-0.0586919167428205
ENSDARG00000024904	0	0	0	0	372.421170742803	2.60017336931464	0	0	stil	other	8.273355	7.502994	0.618421	0.869678	0.143794	0.772353	0.314372	0.050795	7.8881745	0.7440495	0.4580735	0.1825835	-0.0467590153734659	-0.0465851608958043	-0.0792319173239257	-0.0887296167363255	-0.076890564970617	-0.079075761560459	-0.0713115072839007	-0.0652121218354442
ENSDARG00000025012	972.753903949539	-3.12984087566663	0	0	972.753903949539	-3.02129102966966	0	0	tpi1a	other	0.610577	0.546762	2.237252	1.524901	20.065653	6.123004	26.04945	37.803661	0.5786695	1.8810765	13.0943285	31.9265555	-0.131243744757143	-0.127085413233864	-0.0663696048670306	-0.082741759398386	0.0514261331119441	-0.0363127111144678	0.0615414823864134	0.108485360413751
ENSDARG00000025071	1926.60938198802	-2.09644046956369	1926.60938198802	2.62757257745967	1926.60938198802	2.50462494843766	0	0	brd8	ChomatinRemodeler	14.664482	12.938008	22.463974	19.9904	5.627375	7.892783	5.674736	9.040905	13.801245	21.227187	6.760079	7.3578205	0.0237053299399063	0.0163109585063216	0.0943404496987364	0.0860080764374504	-0.0415708185760527	-0.0221684231287151	-0.0436395343013	-0.0238494482799237
ENSDARG00000025074	1623.33564531768	-1.73192485198915	0	0	0	0	1623.33564531768	-2.45224127299489	slc25a10	other	10.029527	9.411668	13.663617	14.485278	5.43206	12.186496	40.237438	77.37043	9.7205975	14.0744475	8.809278	58.803934	-0.0273966227566902	-0.0244972347554607	0.0244178070842668	0.0356986624456459	-0.0428288425328529	0.0121474508872894	0.134784571962693	0.290528444402009
ENSDARG00000025089	0	0	435.135557973186	-2.98231766019707	0	0	0	0	loxl4	other	0.425452	1.383752	0.367675	0.22394	1.602162	9.293956	1.44616	0.500521	0.904602	0.2958075	5.448059	0.9733405	-0.13328481074224	-0.117399435796017	-0.0812242027442794	-0.0946307939259027	-0.0674972163705055	-0.0109700789118037	-0.0654688430622114	-0.0631429736573429
ENSDARG00000025094	0	0	0	0	1324.14403636167	-1.77031612046508	0	0	edem1	other	11.671583	5.796177	1.994417	2.465664	8.698764	10.30944	12.204474	11.324253	8.73388	2.2300405	9.504102	11.7643635	-0.00929239778855947	-0.0663371184491019	-0.0682990339707913	-0.0741444503405355	-0.0217880013697318	-0.00285420786749585	-0.00993086572590812	-0.0133439730479576
ENSDARG00000025131	0	0	180.114468844292	5.03148985427962	180.114468844292	7.77790965846695	0	0	lbx2	TF	6.875361	11.10096	3.75391	1.989792	0.126671	0.052829	0	0	8.9881605	2.871851	0.08975	0	-0.0621723739191531	-0.00494808339411078	-0.0543191010860617	-0.0784932806580304	-0.0770008542172816	-0.0848262844611493	-0.0729343995894394	-0.065445824982931
ENSDARG00000025147	449.912154913191	4.24612000102089	449.912154913191	-6.4185735498765	449.912154913191	-3.10911971244966	449.912154913191	3.30945383742684	cd63	other	73.511902	95.815346	6.281592	4.013604	465.812622	199.93634	51.697918	9.744977	84.663624	5.147598	332.874481	30.7214475	0.672518117368641	0.975400106497171	-0.034235574346291	-0.0599983597916841	2.92248245583713	1.5126669297692	0.193947362573114	-0.0206100774273332
ENSDARG00000025254	0	0	4881.1921332198	-5.273046475097	0	0	4881.1921332198	4.55899445092607	s100a10b	other	25.842478	7.070995	7.661658	4.776978	484.997742	127.518524	24.895582	3.901196	16.4567365	6.219318	306.258133	14.398389	0.146946531383015	-0.051584423213362	-0.0232703530828377	-0.0530221477119919	3.04605381786302	0.933894978693247	0.0555848338973393	-0.0474967791287532
ENSDARG00000025285	418.571804165326	2.36369673146619	0	0	0	0	0	0	panx1a	other	24.426067	13.469586	1.71864	2.822325	3.666818	3.718315	4.498345	6.534584	18.9478265	2.2704825	3.6925665	5.5164645	0.131330119158746	0.0224625881726929	-0.070490201512323	-0.0708850482957251	-0.0541987666326398	-0.0555312766710553	-0.0497124539703699	-0.0353808018838669
ENSDARG00000025301	0	0	2980.08187830178	5.58437270272228	2980.08187830178	8.39558971488695	2980.08187830178	2.81121701216467	gfap	other	55.907722	34.301285	55.983612	29.725498	0.880786	1.498798	0	0.258985	45.1045035	42.854555	1.189792	0.1294925	0.478426055283384	0.263535201353293	0.360668471214272	0.174973784287846	-0.0721435993408902	-0.0732699251900364	-0.0729343995894394	-0.0642542586938893
ENSDARG00000025309	0	0	0	0	970.453284831993	-2.93205957606917	970.453284831993	-2.25652953255161	dpf3	other	1.60726	1.787394	1.819236	1.357376	0.338177	3.30314	7.984951	12.791842	1.697327	1.588306	1.8206585	10.3883965	-0.120254976253565	-0.11272833183424	-0.0696909227834663	-0.0842727126777097	-0.0756385440260163	-0.0588494055247059	-0.0317134399047256	-0.00659173033672576
ENSDARG00000025319	0	0	0	0	911.189260084551	1.8020440464636	0	0	fynb	other	4.074313	4.263177	6.013977	4.606746	3.632035	8.530903	1.228578	3.02728	4.168745	5.3103615	6.081469	2.127929	-0.0930548792286753	-0.0840775973224698	-0.0363618912676695	-0.0545778393320237	-0.0544228039430838	-0.0170684908493352	-0.0665920733550609	-0.0515175866853845
ENSDARG00000025338	0	0	53.2904672828841	-3.42652387192563	53.2904672828841	-2.72425992832533	0	0	hagh	other	4.271349	8.774024	2.139928	1.886228	23.389477	45.308071	34.26696	28.178463	6.5226865	2.013078	34.348774	31.2227115	-0.0908824904241396	-0.0318763018857476	-0.0671428861407119	-0.0794397163865478	0.0728348842072897	0.276859087392022	0.103962988594621	0.064200705077915
ENSDARG00000025348	0	0	0	0	922.265234446591	2.30416743688078	0	0	igfbp5b	other	10.336978	9.294567	2.872365	4.477309	1.052186	5.464773	1.451765	0.907306	9.8157725	3.674837	3.2584795	1.1795355	-0.0240068710852023	-0.0258523735790421	-0.0613233573887972	-0.0557607194968697	-0.0710396119042082	-0.0415733729401251	-0.0654399081972344	-0.061271393091334
ENSDARG00000025375	0	0	9274.71429868174	-2.36341422024715	9274.71429868174	-2.49917213694719	0	0	idh1	other	14.889228	11.603215	22.277077	14.713721	163.215546	126.690575	219.192749	159.026413	13.2462215	18.495399	144.9530605	189.109581	0.0261832309035077	0.000864208984586815	0.0928554721987649	0.0377863243467863	0.973454624561056	0.927277910068567	1.05861111267614	0.666220151031197
ENSDARG00000025420	0	0	215.695402077576	3.83645140361001	0	0	0	0	fzd5	other	11.03441	9.280124	4.11205	3.842525	0.073381	0.697177	2.176901	0.113048	10.157267	3.9772875	0.385279	1.1449745	-0.0163174464687621	-0.0260195136549508	-0.0514735238866428	-0.0615617918530088	-0.0773440951186864	-0.0796765772519194	-0.0616965161811864	-0.0649257014783126
ENSDARG00000025436	343.452971146381	2.53192844665673	343.452971146381	-1.77482386615577	343.452971146381	-2.97357894753306	0	0	msrb1a	other	6.148528	4.097575	0.351305	0.38598	1.333404	2.981568	6.882949	3.002611	5.1230515	0.3686425	2.157486	4.94278	-0.0701859545438464	-0.0859940087917375	-0.0813542694744813	-0.0931499661725429	-0.0692282867060236	-0.0614194478724535	-0.0374023389367264	-0.0516310864972823
ENSDARG00000025495	0	0	288.278353847249	2.77727234862409	288.278353847249	4.79769025153846	0	0	nhlh2	TF	5.487299	6.836409	7.470135	2.937217	0.492114	1.785133	0.460485	0	6.161854	5.203676	1.1386235	0.2302425	-0.0774762287923813	-0.0542991446595381	-0.0247920861536041	-0.0698350898765753	-0.0746470357760716	-0.070981501211449	-0.0705572236217452	-0.065445824982931
ENSDARG00000025566	34280.1701940479	-2.33220159579757	0	0	0	0	0	0	slc25a3b	other	179.102783	145.709381	376.927948	401.078094	211.169052	128.77916	223.697021	307.57663	162.406082	389.003021	169.974106	265.6368255	1.83669343429274	1.55279350103375	2.91071003262664	3.56863726515082	1.28232316696979	0.943970134195265	1.08186365543076	1.34968610777397
ENSDARG00000025576	0	0	0	0	1281.52345126146	-2.51204563847929	0	0	mkln1	other	1.660621	0.99581	0.558402	0.700921	1.80529	3.294655	5.113445	6.732544	1.3282155	0.6296615	2.5499725	5.9229945	-0.119666653109577	-0.121888853183552	-0.0797087942377916	-0.0902718288393479	-0.0661888688790332	-0.058917218671748	-0.04653710420278	-0.0344700060363132
ENSDARG00000025593	0	0	705.795988631768	-2.34293062739553	705.795988631768	-1.77127705692117	0	0	plekhj1	other	3.991266	1.598623	0.647814	0.687032	6.156205	6.472476	4.842434	3.734613	2.7949445	0.667423	6.3143405	4.2885235	-0.0939705006026896	-0.114912864083036	-0.0789983772261357	-0.0903987556269708	-0.0381646244328756	-0.0335196885896458	-0.0479361526759783	-0.0482632122701607
ENSDARG00000025595	0	0	948.217708876205	-5.45339487394654	948.217708876205	-9.02499961720463	948.217708876205	-3.57160474325809	agmo	other	0.021046	0.008078	0.02583	0.021796	0.825348	3.66744	33.687962	23.475296	0.014562	0.023813	2.246394	28.581629	-0.137743524210272	-0.133319276326768	-0.0839403091209348	-0.0964781183234291	-0.0725006755107548	-0.0559378758290717	0.100974009299002	0.0425618640294632
ENSDARG00000025641	0	0	2261.61358676546	2.2156511949343	2261.61358676546	5.23702768772279	2261.61358676546	3.0213764927885	gli2a	TF	15.612152	19.538515	9.617568	12.446956	2.085784	6.102505	0.373832	0.240244	17.5753335	11.032262	4.0941445	0.307038	0.034153713475881	0.092694621250625	-0.00772980218063369	0.0170711396865494	-0.0643822069650035	-0.0364765416037097	-0.0710045550855901	-0.0643404843201724
ENSDARG00000025671	0	0	0	0	1606.34325336537	-3.29193430590492	0	0	grm6b	other	0.449651	2.037257	1.436657	1.219938	3.216605	12.029285	15.670216	28.632992	1.243454	1.3282975	7.622945	22.151604	-0.133018008550352	-0.109836818936173	-0.0727306784080166	-0.0855287112260081	-0.0570985886619918	0.0108910015461411	0.00796044146678716	0.0662919514195634
ENSDARG00000025679	0	0	3245.51806243359	-4.84007506104488	3245.51806243359	-6.03776811471965	0	0	comtb	other	1.738561	2.155107	0.554573	0.955793	36.170837	31.242579	65.702423	111.509705	1.946834	0.755183	33.706708	88.606064	-0.118807338144669	-0.108473012390037	-0.0797392172988755	-0.0879426414093656	0.155159626702682	0.164445972811443	0.266243252179621	0.447600125087467
ENSDARG00000025699	0	0	1305.67028400294	1.70179449754976	1305.67028400294	1.59831854033639	0	0	mbd1b	TF	13.860655	10.462376	8.779363	9.269897	2.202604	6.237428	5.105755	3.277159	12.1615155	9.02463	4.220016	4.191457	0.0148428643215244	-0.0123380285740656	-0.014389703438351	-0.0119629083340736	-0.0636297693200024	-0.0353982206563475	-0.0465768025277885	-0.0503679162691849
ENSDARG00000025718	721.649613147514	-1.68832481093416	721.649613147514	1.49485934847395	0	0	0	0	cxxc1b	ChomatinRemodeler	4.970048	4.067567	9.436489	7.849373	2.763579	3.805403	3.607815	3.760882	4.5188075	8.642931	3.284491	3.6843485	-0.0831790967024834	-0.0863412731687969	-0.00916855315425733	-0.0249445879410458	-0.0600165292249458	-0.0548352588337415	-0.0543096645516281	-0.0481423510046557
ENSDARG00000025788	0	0	401.451708829568	-3.1043690457163	401.451708829568	-3.23266971775761	0	0	chp2	other	3.280406	1.872628	0.388875	0.614908	10.367893	5.932813	12.545083	9.804741	2.576517	0.5018915	8.150353	11.174912	-0.101807973478673	-0.111741970466795	-0.0810557595750504	-0.0910578720234367	-0.0110371411235144	-0.0378327406075843	-0.0081725293432239	-0.0203351087314694
ENSDARG00000025808	0	0	661.720905162611	2.75760567778833	661.720905162611	2.54970027456035	0	0	taf5l	Cofactor	5.447291	4.884534	4.757005	4.476518	0.691074	1.700373	1.030792	1.473559	5.1659125	4.6167615	1.1957235	1.2521755	-0.077917330577293	-0.07688700976127	-0.0463490774616381	-0.0557679481734489	-0.0733655343734913	-0.0716589133909767	-0.0676131101444164	-0.0586661148479272
ENSDARG00000025826	0	0	2730.65823320436	-1.85886501549363	2730.65823320436	-2.39335736650652	0	0	gna12a	other	7.456949	6.425036	3.568277	3.658182	15.906578	26.51967	26.209225	38.611244	6.9409925	3.6132295	21.213124	32.4102345	-0.0557601687381086	-0.0590597147936372	-0.0557940355593395	-0.0632464390422067	0.0246375301468429	0.126699912412657	0.0623662938140133	0.112200975906552
ENSDARG00000025854	0	0	958.160869847186	2.28923465417742	958.160869847186	2.27867642079628	0	0	ddx51	other	18.274662	11.314724	6.334603	9.068328	1.432579	2.614072	1.585539	2.393604	14.794693	7.7014655	2.0233255	1.9895715	0.063508790294149	-0.00247432232047306	-0.0338143790234609	-0.0138049780046302	-0.0685895005097987	-0.0643565203869382	-0.0647493225366758	-0.0544330719828912
ENSDARG00000025902	0	0	765.307243931229	2.37925381545669	765.307243931229	3.47864058950963	0	0	plekhg5a	other	6.843327	7.449272	2.709451	3.906119	0.676049	1.24084	0.873359	0.075908	7.1462995	3.307785	0.9584445	0.4746335	-0.0625255596464542	-0.0472068530067208	-0.0626177795808621	-0.0609806281888076	-0.0734623104017069	-0.0753315567498124	-0.0684258313929304	-0.0650965792201703
ENSDARG00000025912	559.814564980501	-6.36320880061394	559.814564980501	8.43470839984991	0	0	559.814564980501	-9.42506435357436	bscl2l	other	0	0.056026	6.374798	5.174409	0	0	21.75762	11.69238	0.028013	5.7746035	0	16.725	-0.137975563506544	-0.132764403214556	-0.0334950123636892	-0.0493901626783856	-0.077816742155391	-0.085248500223682	0.0393856355435655	-0.0116502544029162
ENSDARG00000025953	0	0	231.581309616197	-2.43307866902987	0	0	231.581309616197	3.5582441051676	rhoq	other	2.755859	1.951107	2.066983	2.24429	13.265394	10.826022	2.582321	2.517662	2.353483	2.1556365	12.045708	2.5499915	-0.107591282266167	-0.110833780615847	-0.0677224657152124	-0.0761675110852423	0.00762566343759197	0.00127437800467017	-0.0596036039672759	-0.0538622924756381
ENSDARG00000026068	0	0	399.152682354056	-2.79886839676395	399.152682354056	-2.72930327676427	0	0	trappc5	other	13.357605	9.017494	11.077989	7.452188	18.117813	5.994116	17.891226	28.017138	11.1875495	9.2650885	12.0559645	22.954182	0.00929656725844122	-0.0290587712978162	0.00387387431222521	-0.0285743248653746	0.0388800952550786	-0.037342799611341	0.0194260301309313	0.0634584635134242
ENSDARG00000026109	0	0	284.732390011459	-2.84707279009863	284.732390011459	-2.84436389840448	0	0	slc48a1b	other	3.73045	1.776257	0.483139	0.6074	7.00811	5.470727	8.514138	5.683281	2.7533535	0.5452695	6.2394185	7.0987095	-0.0968460855640356	-0.112857213578019	-0.0803067913248521	-0.0911264850496785	-0.0326775041455558	-0.0415257878514405	-0.0289816014760771	-0.0392975690964856
ENSDARG00000026165	0	0	11942.946613951	1.71686146106842	11942.946613951	3.88619928374069	11942.946613951	2.16933782267227	col11a1a	other	29.867903	35.692711	20.31794	24.785446	13.953261	22.670542	4.305028	1.205122	32.780307	22.551693	18.3119015	2.755075	0.191328208860725	0.279637330222735	0.0772892813858486	0.12982835041571	0.0120562149318053	0.0959372155301511	-0.0507104203027081	-0.0599011689241535
